t,N,Vx,Vy,Vz,Pxx,Pyy,Pzz,Pxy,Pxz,Pyz
1501054150.159284,0.03716475516557693,-1548.230468750000,-929.8705444335938,974.9865112304688,4.154490293450941e-11,2.744783567099063e-11,3.125039116369521e-11,3.521051722757407e-12,-6.654695783141207e-13,-1.100054184029198e-12
1501054150.189284,0.04508196189999580,505.4726562500000,-43.55366516113281,359.9419860839844,3.477150165021037e-11,3.319499536358350e-11,3.290615349649251e-11,3.395167176914460e-12,-1.713209869108612e-12,-1.716723226248551e-12
1501054150.219284,0.04359618201851845,-361.0939331054688,-2520.957031250000,1399.645629882812,3.783203264551283e-11,3.215268329359589e-11,3.264375922351626e-11,9.255191014620467e-13,-1.919600763067297e-12,-5.939458994075331e-13
1501054150.249284,0.03654962405562401,-255.1069335937500,-4104.261718750000,1591.494384765625,3.653617339227644e-11,3.009153690114452e-11,2.850149630195808e-11,-4.556882215317470e-13,1.619612972382500e-12,-9.670491404184522e-13
1501054150.279284,0.03667430952191353,3214.387451171875,-3478.346923828125,1777.285034179688,4.116491522654364e-11,3.137399021135856e-11,3.514208021804244e-11,1.333059313976537e-12,9.120307997321705e-14,9.581152060969544e-13
1501054150.309284,0.03645835071802139,-113.6125183105469,-3272.235839843750,1169.892089843750,3.430888212418992e-11,3.118844765781503e-11,3.309264667850087e-11,2.619441393392902e-13,-1.255297840500880e-12,-1.092882186658206e-12
1501054150.339284,0.03248362988233566,-134.8757934570312,666.6542968750000,690.0311279296875,2.969102741445795e-11,2.829174047813687e-11,2.869030707453035e-11,-7.365191356106804e-13,-7.027664583082738e-13,1.365168286575347e-13
1501054150.369284,0.03726855292916298,23.82917404174805,955.6111450195312,1729.091430664062,2.768974459443907e-11,2.906176861661169e-11,2.901838665192447e-11,1.937931829983433e-13,-7.408700389288647e-13,-7.445220655266649e-13
1501054150.399284,0.03305045887827873,2011.395263671875,78.02330017089844,1657.173583984375,3.223455877221504e-11,2.704661668240238e-11,2.741385764226667e-11,-1.673914370829699e-12,-7.389802745422225e-14,3.323896605005039e-13
1501054150.429284,0.04398378357291222,1868.743774414062,-1803.539916992188,400.2064819335938,3.627133315919906e-11,2.522464181975437e-11,2.844495299025862e-11,-3.287120467314331e-13,-2.035922862589357e-12,-6.630497474853503e-13
1501054150.459284,0.03699923306703568,-3223.249511718750,-1647.457397460938,1150.762573242188,3.851529165044276e-11,2.776943258675502e-11,3.167795539771312e-11,2.459861090861604e-12,-6.008183859283756e-13,-6.438783967804840e-13
1501054150.489284,0.03445806354284286,-3524.412597656250,-1693.887817382812,1446.385253906250,3.545703661234079e-11,3.003480450458618e-11,3.022821923326369e-11,3.722839907443348e-13,-1.665752930556097e-12,-5.506903526936169e-13
1501054150.519284,0.03793444484472275,-2303.260009765625,-234.5911254882812,289.4052124023438,3.523343422573433e-11,3.164685180578886e-11,3.331820236374128e-11,-1.198317161645035e-12,-1.081271031912190e-12,-8.290422385051621e-13
1501054150.549284,0.03335388004779816,-2323.866210937500,-2119.903808593750,60.11967086791992,3.606586904125741e-11,3.102825635314943e-11,3.054149294579034e-11,2.583855004956170e-12,-1.189196636129652e-12,6.925989187549220e-13
1501054150.579284,0.04319963231682777,556.5544433593750,-1151.310791015625,-705.4089965820312,4.136031447887767e-11,3.480514140785651e-11,3.611733134789574e-11,1.719085919622831e-12,-1.248679978860245e-12,5.093546569766294e-13
1501054150.609284,0.03621166944503784,-1223.202148437500,-2183.657958984375,-55.61030197143555,4.710093426396611e-11,3.003671963930366e-11,3.672101858698262e-11,1.919208715561727e-12,-1.683474106645155e-12,8.255071973217731e-13
1501054150.639284,0.03345586359500885,-3427.281494140625,-760.6755981445312,1387.394287109375,3.046557103814074e-11,2.989405598063932e-11,2.897403324209069e-11,-7.297336021040712e-13,-3.425825703846919e-13,-8.311318213521934e-13
1501054150.669284,0.03835943713784218,-2514.299316406250,-115.6948776245117,832.6818847656250,3.775432744212992e-11,3.525531949710725e-11,3.629360700863060e-11,-8.325740812921423e-13,-1.582874022826308e-12,-1.488240737243518e-12
1501054150.699284,0.03673567622900009,4448.403320312500,2799.129638671875,1086.366699218750,3.905729906161781e-11,3.736288362032880e-11,3.824307190369858e-11,-3.658964949602994e-13,-1.449391279738366e-12,5.492612658100637e-13
1501054150.729284,0.03245889022946358,2017.786621093750,-54.76940155029297,-312.9617919921875,3.606707640879669e-11,3.633049069917682e-11,2.887264212436680e-11,-1.176948187346649e-12,-2.029638826797631e-12,2.350962848875204e-13
1501054150.759284,0.03378493711352348,3573.036621093750,200.0714569091797,-675.5857543945312,3.509755680530802e-11,2.988873384901503e-11,3.084714428336355e-11,-2.784037377804444e-13,-2.487530797665172e-12,2.559566491047716e-12
1501054150.789284,0.03041289001703262,3282.783691406250,-3632.323486328125,-1199.491699218750,3.347454258229021e-11,3.105648724299748e-11,3.136263124203786e-11,1.084793821611030e-12,-1.437372221030006e-13,5.482582957912858e-15
1501054150.819284,0.02552347816526890,3761.652832031250,1167.683593750000,423.6456909179688,2.850779508289936e-11,2.707045525240925e-11,2.834171265730934e-11,-2.063486534420456e-12,-3.126171467960487e-13,8.226968910805821e-13
1501054150.849284,0.03254068270325661,-227.7592620849609,-2446.085205078125,636.1775512695312,2.815377445064549e-11,3.016061705940487e-11,2.886661916445821e-11,2.897094727744715e-13,5.942810805091570e-13,-1.131926583713971e-12
1501054150.879284,0.03391090407967567,918.3099365234375,-506.7172241210938,880.2011718750000,3.520999811157388e-11,3.033450227118983e-11,3.314314447888655e-11,5.827278763692600e-13,7.502525890042827e-14,1.190547985717438e-12
1501054150.909284,0.02891528978943825,2433.940917968750,-1832.116943359375,442.3290100097656,2.800027570915020e-11,2.724919768992695e-11,3.055830935516646e-11,-1.537275488112597e-13,1.148263070998440e-13,-2.330487961898359e-13
1501054150.939284,0.02986005879938602,4116.667968750000,-3824.966308593750,1681.998413085938,3.164288622792277e-11,3.304270052018055e-11,2.886756632347609e-11,2.077188464635893e-12,1.094352147963662e-12,1.128293964335059e-12
1501054150.969284,0.03103010356426239,-269.6819152832031,-1276.832519531250,-633.6758422851562,3.457928388073128e-11,2.680216291961468e-11,2.920927735794443e-11,8.631295548081064e-13,6.169820513865498e-13,6.888604270338661e-13
1501054150.999284,0.03268708288669586,-1793.928588867188,662.3218994140625,-270.3997497558594,2.941921012356019e-11,2.599279819159861e-11,2.663216348841591e-11,-8.070145707294099e-14,1.077891302690009e-13,1.591862356991811e-13
1501054151.029298,0.03017299436032772,175.0209960937500,765.8526000976562,-370.9194335937500,3.092738565246833e-11,2.752645680836885e-11,2.850022474965019e-11,1.665775373541067e-12,-7.891592652790880e-13,-2.207965865805468e-14
1501054151.059298,0.03117492236196995,-4290.547851562500,244.3515930175781,1257.173828125000,3.260797187820685e-11,2.906567347915612e-11,2.932367196284424e-11,1.387448315959272e-12,8.046570679730303e-13,-4.333090554116750e-14
1501054151.089298,0.02768531814217567,2615.937500000000,-4743.984863281250,476.2059936523438,2.664557463560868e-11,2.131532624016774e-11,2.567183444990295e-11,-6.145659068451659e-13,-1.079645921275851e-12,-2.029873800513463e-15
1501054151.119298,0.02765664644539356,-1621.871948242188,-3467.560546875000,-119.9297180175781,2.656152901792108e-11,2.835657403332803e-11,2.904880849752267e-11,3.705248049568413e-14,-3.225978783150812e-13,1.972189637078001e-13
1501054151.149298,0.02661778591573238,-2274.878662109375,877.7871093750000,596.6475219726562,2.606440931141041e-11,2.578343094583602e-11,2.550822400526620e-11,-4.213784811531174e-13,5.086267236380226e-13,-6.060708575630902e-13
1501054151.179298,0.03306708112359047,-2886.326660156250,-1361.337158203125,873.8525390625000,3.097255091288886e-11,3.073657994789869e-11,2.860897282963570e-11,4.012002102066203e-12,4.413893770339843e-14,-1.232287600953785e-12
1501054151.209298,0.02831025980412960,-1120.955322265625,-2391.360595703125,372.9525756835938,3.465612519182315e-11,2.740396451428317e-11,2.932564260871295e-11,-4.005162087400427e-13,2.832130688822099e-13,-3.065950813542495e-13
1501054151.239298,0.02700544521212578,-605.0521240234375,-3566.371337890625,-1612.745117187500,3.041230114964044e-11,3.287560154663360e-11,3.293238251544928e-11,3.132550778018120e-14,3.602288552086857e-13,-1.324993310599168e-13
1501054151.269298,0.02925524488091469,3676.316162109375,-2500.550781250000,280.2679138183594,3.358699429689693e-11,3.148842644962180e-11,2.985095504115520e-11,-1.315730185393049e-12,-1.019771832082295e-12,3.364326232966480e-13
1501054151.299298,0.02428429573774338,1298.120239257812,-363.5115966796875,145.6075744628906,3.209598212206011e-11,2.764777989883171e-11,2.911450247555791e-11,-5.153649859299114e-13,-3.830577348373776e-13,4.080236582632013e-13
1501054151.329298,0.03823836892843246,1329.494873046875,-1599.295776367188,-797.5213012695312,3.574197188216388e-11,3.121388217341980e-11,3.321593000649159e-11,-5.897601742903269e-14,-1.065684948056353e-13,3.822788439966640e-13
1501054151.359298,0.03172241523861885,-1050.391235351562,-1071.181274414062,205.1875762939453,3.750543625669067e-11,2.808722004976616e-11,2.877720978178289e-11,9.961000123695496e-13,-1.151691589318382e-12,3.667262687642205e-14
1501054151.389298,0.03028757683932781,2214.704101562500,-225.2619323730469,-230.6341705322266,3.366440459728892e-11,3.161567535547860e-11,2.910321636462321e-11,-9.231567333484181e-13,3.601088069231373e-13,-8.515058775269979e-13
1501054151.419298,0.03165009245276451,922.1354370117188,-2516.131591796875,2212.414306640625,3.643829335486792e-11,3.690020511371017e-11,3.615705998494256e-11,-2.577996410096928e-13,-5.456844591261115e-15,-7.562613729694689e-13
1501054151.449298,0.03467187285423279,3922.631591796875,-744.9288940429688,894.0251464843750,4.338778294976642e-11,3.519418784181383e-11,3.624984340477866e-11,2.802636378182455e-12,1.639380471651908e-12,-7.175172050477921e-14
1501054151.479298,0.03403887152671814,2701.577148437500,-1141.949340820312,421.7413635253906,4.431304975738293e-11,3.404896503633736e-11,3.735600023757613e-11,-9.961159501414851e-13,-4.157044446086861e-13,1.771030370967264e-12
1501054151.509298,0.03248634189367294,3299.767333984375,-1898.040771484375,-153.4584503173828,4.322830982061987e-11,4.037304518478280e-11,4.009717904929211e-11,-2.060891388100394e-12,-9.386597402127883e-13,-5.854883635206254e-13
1501054151.539298,0.03603956848382950,422.3567199707031,982.7964477539062,-857.6893920898438,4.238559156433119e-11,4.351127097512730e-11,4.412926274399709e-11,4.913480212975774e-12,3.292103731549617e-13,1.699504361026005e-12
1501054151.569298,0.03846592828631401,1296.739379882812,-1315.567749023438,64.49768066406250,3.914349400169215e-11,3.752259961076199e-11,3.859751060431016e-11,-4.807541626079825e-13,-6.092668145170343e-13,-6.365232234524509e-13
1501054151.599298,0.03401550278067589,2794.350097656250,-831.4727783203125,-533.1621704101562,4.197092326463370e-11,4.275858486724182e-11,4.426174704530439e-11,9.492781994496768e-13,1.159501748088099e-12,-1.624785592527211e-12
1501054151.629298,0.03866824880242348,1653.745971679688,-692.9884643554688,-623.6178588867188,5.090433630172697e-11,4.744303214176959e-11,4.887824520127815e-11,-1.867539326308454e-12,-5.700603292364825e-13,-6.835400843431538e-13
1501054151.659298,0.04119618237018585,2390.973144531250,2690.376708984375,-490.3410339355469,4.322948249368963e-11,4.616323989736770e-11,4.587260085675560e-11,1.090753572532965e-12,2.286818365151034e-14,-2.344057802407869e-14
1501054151.689298,0.04377770051360130,-168.0627441406250,-1929.076538085938,620.4974975585938,5.135005962109140e-11,5.248717085959420e-11,5.432590835519058e-11,6.739085201337702e-13,-1.811374943268274e-12,1.393060539427345e-14
1501054151.719298,0.03995957598090172,2046.755493164062,-1666.682617187500,345.6310424804688,5.584871107244815e-11,4.739395681463421e-11,4.994086047482860e-11,-2.829099367968047e-12,8.724529887600696e-13,7.417368585657669e-13
1501054151.749298,0.04556117951869965,1761.828491210938,-1277.307739257812,103.6230621337891,5.498513450108433e-11,5.148723461467775e-11,5.598364827275049e-11,-2.149315447841360e-12,-4.891650778014733e-13,8.126516495322866e-13
1501054151.779298,0.04782257974147797,1583.943603515625,1877.741699218750,-189.1889953613281,5.409505135500758e-11,5.582709294849053e-11,5.635583666396826e-11,2.676866974610226e-12,1.417353430802071e-12,1.959015415164966e-12
1501054151.809298,0.05283649265766144,867.7705688476562,767.1043090820312,-791.2269897460938,5.753347104286988e-11,6.274547548201781e-11,5.832288124674179e-11,1.627592266691125e-12,-1.952812044014873e-12,-2.224834899644534e-12
1501054151.839298,0.04621109738945961,3579.798583984375,971.2092285156250,-239.8599700927734,5.163516142436819e-11,5.188389995414155e-11,5.417757908965370e-11,-5.196422177104754e-13,-2.429425584316025e-12,8.318859381732657e-13
1501054151.869298,0.04869068041443825,127.9206161499023,573.4169921875000,146.4405517578125,5.226889754350594e-11,4.961754965226994e-11,5.099726196888810e-11,1.351042866991337e-12,9.980914749199710e-13,-8.636966467544249e-13
1501054151.899298,0.04915866628289223,2127.119140625000,1958.239624023438,-85.12902832031250,5.015380125095170e-11,5.383930454239128e-11,5.130221594762396e-11,4.293099621459351e-13,-4.264822273548213e-13,-2.437215360084899e-12
1501054151.929298,0.05039576813578606,826.3949584960938,-680.3839111328125,41.65675735473633,5.862410557000430e-11,5.458507257305456e-11,5.612062203841361e-11,-1.760507755202423e-12,-7.353558950998207e-13,-1.812998210760919e-12
1501054151.959298,0.05245330929756165,851.4359130859375,471.9566955566406,-253.8764495849609,5.410393660865154e-11,5.448094059223862e-11,5.660100860227502e-11,-4.810553431294773e-12,-7.694354593572317e-13,3.002140907832490e-13
1501054151.989298,0.04733450338244438,2913.355224609375,1299.186401367188,-366.5354003906250,5.793599627823554e-11,5.062760974339220e-11,5.442353859241855e-11,2.415912738959469e-12,-2.246243826792976e-13,-3.062404659286838e-13
1501054152.019313,0.04693705216050148,695.0635375976562,613.4421997070312,-565.2689819335938,5.143999462497995e-11,5.599086472241055e-11,5.413692064082376e-11,-1.088610945094645e-13,-8.994170967897841e-13,-7.460609278801822e-13
1501054152.049313,0.04931528121232986,1549.662841796875,-122.1728973388672,-1751.208740234375,5.554395832163550e-11,5.301071040464400e-11,5.635606564746709e-11,1.521402795412463e-12,-1.400348803928808e-12,-1.383025638457269e-12
1501054152.079313,0.05288729071617126,4870.561035156250,-3416.249267578125,985.4831542968750,4.660227412300877e-11,5.115352239015714e-11,4.786431320735751e-11,-2.609552764848422e-12,3.749367081997551e-13,1.160561989392572e-12
1501054152.109313,0.04576409608125687,2503.701660156250,933.2830200195312,111.6124877929688,4.680592718964149e-11,5.393333696313007e-11,5.159099883411677e-11,2.912302560567626e-12,6.703761623507581e-14,2.160858514690944e-12
1501054152.139313,0.05340916290879250,2365.332763671875,457.3086853027344,-312.5081481933594,5.380949158473314e-11,5.199290303847803e-11,5.084566795376944e-11,3.329260912093845e-12,2.229631681106153e-13,-7.185838838026648e-13
1501054152.169313,0.04591888561844826,3438.649658203125,3005.115966796875,706.6623535156250,4.939269132586688e-11,4.553455876243895e-11,4.663348179834159e-11,2.510514799519692e-12,3.430554722672757e-13,1.586188537287814e-12
1501054152.199313,0.04989568516612053,2777.471679687500,-1112.351318359375,-366.1316528320312,5.081165349585248e-11,4.456311708533889e-11,4.868058733897840e-11,-3.111327927067531e-13,-2.666404423645741e-13,1.037412343529720e-12
1501054152.229313,0.04677718505263329,1309.790771484375,-516.3718261718750,1004.332275390625,4.140159395871201e-11,5.202141148408224e-11,4.928826097261307e-11,-1.601685038939149e-12,-1.376482153085667e-12,2.902162288698912e-13
1501054152.259313,0.04544377326965332,1239.981201171875,-1158.979858398438,1258.624389648438,4.933136538154415e-11,4.571501510675091e-11,4.664262726050694e-11,1.831063295779090e-12,-1.627457283520650e-12,6.397111031002101e-13
1501054152.289313,0.04980765655636787,-2249.866943359375,-2373.945068359375,424.9776611328125,4.890567811832724e-11,5.185775420191163e-11,4.684077084537996e-11,6.439462949415359e-14,1.006168239003902e-12,-5.789322471937142e-13
1501054152.319313,0.05576114356517792,1288.225341796875,-3521.497802734375,-411.2926635742188,5.077926273910904e-11,5.346753942370164e-11,5.071174730142403e-11,4.194487639164191e-13,-5.764532189263261e-13,-1.983534322035074e-14
1501054152.349313,0.05061084777116776,195.7614288330078,-945.7793579101562,-140.5585174560547,4.893054711407885e-11,4.767998149080022e-11,4.959490804146149e-11,4.289902580303234e-13,-1.220985877507796e-12,-1.780743955070996e-12
1501054152.379313,0.05281695723533630,-978.4914550781250,-1627.093994140625,-424.3591918945312,5.335406075279714e-11,4.730344935199859e-11,5.023188462405237e-11,-1.059983589617175e-12,-1.606614689377006e-12,9.227859362054280e-13
1501054152.409313,0.05288689583539963,2887.606689453125,-84.23913574218750,222.2595062255859,4.809177361897454e-11,5.511769859967153e-11,5.158173541075506e-11,-2.658942293773392e-12,-1.688860206197629e-12,1.562021887703546e-12
1501054152.439313,0.05035246163606644,4307.820800781250,-787.0283813476562,-362.7334594726562,5.018266358014500e-11,5.340522468699760e-11,5.243127113030432e-11,2.254679516006108e-12,7.673803405867582e-14,7.437841033179626e-13
1501054152.469313,0.05940303206443787,2024.479248046875,-1787.894287109375,-1539.656127929688,5.333395530771057e-11,5.145459752720072e-11,5.441070163869632e-11,1.509393304788276e-12,-9.639739093764144e-13,-1.639766339205095e-14
1501054152.499313,0.05306633561849594,1928.225219726562,1106.026123046875,-1081.055664062500,5.208953754443080e-11,4.606602252432701e-11,4.701622771663416e-11,1.515364656673457e-12,1.026342368298100e-13,4.308114195245016e-13
1501054152.529313,0.05267205834388733,901.1533203125000,-4640.212890625000,156.2843475341797,5.330101984779567e-11,5.523914312077771e-11,5.275984163444214e-11,2.995318836712668e-12,2.286343044142353e-13,9.666346499279110e-13
1501054152.559313,0.05493630841374397,938.7962036132812,1770.054809570312,1787.618408203125,5.255684429328333e-11,5.676338565852035e-11,5.132281058473076e-11,8.723854971748324e-13,9.959031212550262e-13,3.219557216313507e-12
1501054152.589313,0.05076649039983749,-323.6288757324219,-615.4036865234375,-291.5550231933594,5.756943879942078e-11,5.061673996609173e-11,5.397855426525489e-11,6.143116614357180e-13,1.659412733091836e-12,-3.034388604099270e-13
1501054152.619313,0.05098221451044083,28.69738578796387,-1810.064208984375,-82.14630889892578,5.340461406433406e-11,5.023977067697416e-11,5.019686402651935e-11,1.974730708814709e-12,1.330555023798530e-12,2.367698485189473e-12
1501054152.649313,0.05375028029084206,909.4296264648438,-2867.024169921875,328.6498413085938,4.388121116472021e-11,5.432716082554023e-11,4.901884453900607e-11,1.786499442303635e-12,2.464870755419790e-13,-7.530683975714991e-13
1501054152.679313,0.04908149689435959,1492.453613281250,-1302.708496093750,211.7198791503906,4.255673591302411e-11,5.164058416995410e-11,4.900868252888380e-11,1.863393770881738e-12,-5.928819176055644e-13,-2.162831979485302e-12
1501054152.709313,0.04814666882157326,-1874.979736328125,-922.1843872070312,-269.6151428222656,4.537236905632902e-11,4.658183908046176e-11,4.805185069289841e-11,-1.872635943880874e-12,-5.157877163569635e-13,6.384899661933396e-13
1501054152.739313,0.04702185839414597,1403.406616210938,737.3046875000000,-503.7572021484375,4.194330299744919e-11,5.016212445418944e-11,4.764358352282727e-11,-5.258892279980110e-13,-8.061823777993915e-13,-8.610381288173818e-13
1501054152.769313,0.04956689476966858,-1555.466918945312,-835.2042236328125,-978.9373168945312,4.310527976225664e-11,4.782888668453111e-11,4.553452753741638e-11,1.475425142304088e-12,1.604383509726248e-12,-2.259212998970139e-12
1501054152.799313,0.04721166566014290,529.5760498046875,468.4917297363281,318.1826171875000,4.490005242607786e-11,4.558296448631260e-11,4.488275029412847e-11,-3.463198261152711e-12,5.332504728582099e-14,-1.134182374754045e-12
1501054152.829313,0.05182957649230957,-327.3318786621094,-582.8171997070312,-944.9129638671875,4.733047981320126e-11,4.504077666389605e-11,4.782839402306394e-11,-3.887900743536343e-13,3.438735841215790e-13,-8.583873087157634e-13
1501054152.859313,0.04559674113988876,1643.207885742188,-359.2943115234375,-331.7225952148438,4.950971577155627e-11,4.415095025689375e-11,4.374328330114530e-11,-1.580706485843075e-12,2.557908745925985e-12,-1.033951136514277e-12
1501054152.889313,0.04686633124947548,-278.8301696777344,-637.0881347656250,245.7087097167969,4.192852662288082e-11,4.509994808166162e-11,4.208542542238902e-11,7.049567635371290e-13,1.080766335800898e-12,-1.532014939171697e-13
1501054152.919313,0.05507643893361092,732.2143554687500,-1997.563232421875,-468.2763366699219,4.446382845246788e-11,4.546735904442656e-11,4.663251382264200e-11,2.328158282480230e-12,-6.901967604215631e-13,-6.607969922113599e-13
1501054152.949313,0.04404061660170555,-413.3697509765625,1318.824707031250,2083.374267578125,4.389406199623025e-11,4.144809495620905e-11,4.434635644812168e-11,-2.873116675128351e-12,4.416246827867315e-13,6.102216713703423e-13
1501054152.979313,0.04579008743166924,-1214.576293945312,-903.0578002929688,-205.2400360107422,4.546350101941599e-11,4.665011432702926e-11,4.648200921386625e-11,1.503867343155552e-12,6.753275781472279e-13,1.036472123405741e-12
1501054153.009313,0.04352384805679321,1213.538452148438,-1432.295043945312,1232.530151367188,4.812326925840438e-11,4.657230850968475e-11,4.966749234114332e-11,1.105368617818070e-12,-6.622475462979283e-13,4.335766500603716e-13
1501054153.039327,0.04813118651509285,-971.7229003906250,-1270.617797851562,1385.461547851562,4.658561730819244e-11,4.186167731901058e-11,4.592336927400353e-11,5.264397316510905e-13,-1.728023214971064e-12,-1.712982295072607e-12
1501054153.069327,0.04735793918371201,1355.864013671875,-964.1804199218750,957.1450805664062,4.794569255506254e-11,4.514045734427263e-11,4.580251108943223e-11,-3.894775059648352e-14,-2.130617297174675e-12,-1.375193578803668e-12
1501054153.099327,0.04286626353859901,1543.013427734375,1751.576171875000,239.0085601806641,4.410086185124840e-11,4.252635396606586e-11,4.286936430841770e-11,1.046038039173580e-12,-7.103309910758138e-13,-3.712697196119746e-14
1501054153.129327,0.05221083387732506,324.7609863281250,-1054.905395507812,289.4593811035156,4.414776877403881e-11,4.894146199418969e-11,4.464117964175784e-11,8.968961098983208e-13,-7.888340588374509e-13,-8.780754443861449e-13
1501054153.159327,0.04161613807082176,-548.6050415039062,399.4142761230469,278.5791015625000,4.690504235016490e-11,3.860468889005375e-11,4.400526470993427e-11,2.138407506624418e-12,-2.497536140573520e-13,1.002515778725233e-12
1501054153.189327,0.04157587885856628,1641.211547851562,-1699.887329101562,813.7745971679688,4.161436126248752e-11,4.528206976051052e-11,4.542603099233489e-11,-4.159622733063140e-12,1.643816810101284e-12,-5.624639277013350e-14
1501054153.219327,0.04564485698938370,1006.287475585938,76.19405364990234,-650.3103637695312,4.286875368575416e-11,4.477892015519735e-11,4.768596975623929e-11,-5.323721064681708e-13,-2.010852286548834e-13,-4.178658016395359e-13
1501054153.249327,0.03736534714698792,86.16145324707031,-330.5805053710938,596.1707763671875,4.060888778023575e-11,4.025562522214088e-11,4.117747462450971e-11,2.040515326151571e-12,-1.045765037066548e-12,-3.991301104726286e-13
1501054153.279327,0.04105493426322937,-348.3695068359375,-3082.047363281250,1401.267456054688,4.327749963950467e-11,4.058532676598503e-11,4.175724349630983e-11,-1.400385341542021e-12,6.311924182107742e-13,-4.079716165589220e-13
1501054153.309327,0.04079006239771843,-688.1773681640625,-3248.312011718750,1281.486816406250,4.083015522904354e-11,4.407161441344343e-11,4.431824698891695e-11,3.175313310899153e-12,-3.052530897864648e-14,-2.252714074307827e-12
1501054153.339327,0.04138556867837906,-560.5220947265625,-1349.790039062500,438.8015441894531,4.252314819708225e-11,4.084341545529391e-11,4.006510054277435e-11,2.482207581838702e-12,-1.729654288719351e-12,-9.523727292903850e-13
1501054153.369327,0.04511823877692223,1349.951171875000,-199.6736450195312,-486.6905212402344,4.308007423015070e-11,3.731499831349794e-11,3.988727750869892e-11,1.547108795241225e-12,-4.455338441927692e-12,-8.056335546596793e-13
1501054153.399327,0.04636554792523384,859.7058715820312,948.1375122070312,758.2058715820312,4.826225183385269e-11,3.998367262281199e-11,4.261352382073369e-11,4.228283955604040e-12,-1.529446491330133e-12,1.773700273027118e-13
1501054153.429327,0.03770354017615318,-1773.164794921875,-769.1186523437500,1597.214233398438,3.934635950386678e-11,3.500412806833886e-11,3.896499095601413e-11,-2.414804684339189e-12,-3.078254665056512e-12,-3.662356333998529e-13
1501054153.459327,0.04584439471364021,-1738.637817382812,-1475.340332031250,746.6091308593750,4.292306093889309e-11,3.864537509445931e-11,3.828360545243825e-11,-1.799920211790693e-13,-7.283628452973978e-13,-9.293533824450417e-13
1501054153.489327,0.04346486926078796,6017.808105468750,-707.7293090820312,196.2602996826172,4.663873454102685e-11,4.641821302331373e-11,4.611468845672206e-11,6.714688348527162e-14,-3.187426668091464e-12,-1.685172184087702e-12
1501054153.519327,0.04770973324775696,2070.723144531250,-3451.475341796875,-100.4628295898438,4.831256575354992e-11,4.035612122255117e-11,4.113704862862555e-11,2.140552275362029e-12,-1.251211916193651e-12,-9.338269090289342e-13
1501054153.549327,0.04606341943144798,-594.6373901367188,-1118.408203125000,-69.96615600585938,4.840626510738133e-11,4.684753626693627e-11,4.339536022190948e-11,-1.243264931109767e-12,-3.477966829465440e-12,1.579243327906252e-13
1501054153.579327,0.05016985535621643,1802.593017578125,2074.794433593750,352.1076660156250,5.152562751464806e-11,5.034716740737188e-11,4.804593181639838e-11,1.051676866252460e-12,-1.473804368476439e-12,5.206705834710779e-13
1501054153.609327,0.05187158659100533,2953.334716796875,-365.7120056152344,28.24967956542969,5.536924738147597e-11,4.545565313041067e-11,4.795128530354908e-11,2.524623088709377e-12,-2.760677537266831e-12,-1.305429180552264e-12
1501054153.639327,0.05312802642583847,-837.1019287109375,641.3883056640625,-265.8402709960938,5.625104201878450e-11,4.892570029668697e-11,4.988787508097836e-11,1.285007392376816e-13,-2.155993482702567e-12,-1.182764606741382e-12
1501054153.669327,0.04922990128397942,2071.778564453125,-1128.297485351562,174.8099212646484,5.521823623344524e-11,4.087182675638346e-11,4.583802087898547e-11,-1.294950610500681e-13,-5.130409118370149e-12,-1.518585468962205e-13
1501054153.699327,0.04451927170157433,1661.526855468750,1576.979125976562,-1621.218994140625,5.378254785970427e-11,4.218827023838578e-11,4.530342420649980e-11,3.878560667081032e-12,-4.824305885331448e-12,6.587192271680087e-13
1501054153.729327,0.05750530213117599,1277.310424804688,-1153.764526367188,-448.5469665527344,6.352336018311533e-11,4.205701065185252e-11,5.021412452510532e-11,-1.924985995258033e-12,-4.836437673960692e-12,-3.519574388877178e-12
1501054153.759327,0.04390298947691917,765.4628906250000,593.0302124023438,1123.502075195312,6.128243051906068e-11,4.310985249333932e-11,4.585637078391436e-11,4.552578800054441e-12,-4.268913347815761e-12,-1.591026572642096e-12
1501054153.789327,0.04107360914349556,2702.889892578125,-1097.475952148438,1246.999511718750,5.223992072256323e-11,4.181891985477471e-11,4.471027367780600e-11,3.577358678383269e-12,-4.989275052130759e-12,-8.148726918927318e-13
1501054153.819327,0.04571589082479477,1440.440551757812,1650.552490234375,1385.770751953125,5.936217489788120e-11,4.280202928197419e-11,4.476693668542531e-11,5.244404303189620e-12,-3.730616510155826e-12,-3.611827633850928e-13
1501054153.849327,0.04725348204374313,2114.719238281250,3045.450927734375,1256.878051757812,5.437910538530488e-11,4.253047566904478e-11,4.653947019428450e-11,1.612978739289062e-12,-5.077899472433201e-12,-5.954814549444243e-13
1501054153.879327,0.03992123529314995,-405.1359558105469,940.2973022460938,405.4790344238281,4.903474154493992e-11,3.478875174045548e-11,4.336336498211857e-11,-5.527551073108983e-13,-4.160224248428435e-12,-7.005466085702183e-13
1501054153.909327,0.04559695348143578,4470.333007812500,1640.663208007812,-1941.367065429688,4.630247921189046e-11,4.164433381470545e-11,4.349698726202611e-11,3.610802412276626e-12,-3.344496121021612e-12,-1.464303721679383e-12
